0.17688,0.17147,0.1872,0.34371,0.42309,0,0,94
0.19786,0.19017,0.19424,0.38302,0.47747,0,0,95
0.18442,0.1765,0.17808,0.36945,0.47288,0,0,96
0.1807,0.17952,0.17224,0.36116,0.44961,0,0,97
0.19585,0.18975,0.21078,0.37145,0.47251,0,0,98
0.20675,0.19183,0.21232,0.37691,0.46185,0,0,99
0.21064,0.20291,0.20367,0.38922,0.49843,0,0,100
0.21809,0.17831,0.36072,0.33053,0.97397,0.282041729,0.33,101
0.2281,0.17928,0.37277,0.32107,0.91506,0.282041729,1,102
0.26119,0.20898,0.39931,0.37446,1.0894,0.282041729,0.67,103
0.26886,0.21304,0.40588,0.38603,1.1094,0.282041729,0.67,104
0.2335,0.18189,0.35659,0.33735,0.95486,0.282041729,0.67,105
0.24981,0.20465,0.38639,0.36536,1.0624,0.282041729,0.33,106
0.27048,0.21741,0.41981,0.38783,1.1175,0.282041729,0.67,107
0.20766,0.15448,0.30498,0.29228,0.93445,0.282041729,0.33,108
0.27182,0.2188,0.41936,0.38909,1.1501,0.282041729,1,109
0.30852,0.26079,0.54097,0.42726,1.1066,0.282041729,1,110
0.25758,0.20108,0.35208,0.3724,1.1458,0.282041729,1,111
0.25042,0.1876,0.36616,0.35646,1.136,0.282041729,0.67,112
0.25509,0.20726,0.42164,0.36765,1.0732,0.282041729,1,113
0.28296,0.23709,0.49539,0.37914,0.96556,0.282041729,0,114
0.28064,0.20873,0.46856,0.34871,1.0428,0.282041729,0.33,115
0.28186,0.22385,0.5107,0.38243,1.0679,0.282041729,0.33,116
0.27047,0.22751,0.46114,0.39771,1.1146,0.282041729,0,117
0.26421,0.23519,0.42387,0.3958,1.0489,0.282041729,0,118
0.26902,0.23617,0.45911,0.36545,0.88428,0.282041729,0,119
0.29242,0.23112,0.48296,0.40959,1.1478,0.282041729,0.33,120
0.22863,0.18078,0.37981,0.3358,1.0023,0.282041729,0.33,121
0.22623,0.17329,0.36135,0.31427,0.9182,0.282041729,1,122
0.25325,0.20221,0.38601,0.36493,1.0416,0.282041729,0.67,123
0.26135,0.20811,0.39628,0.37904,1.073,0.282041729,0.67,124
0.23581,0.18147,0.35413,0.33436,0.94502,0.282041729,0.67,125
0.26059,0.20736,0.39854,0.36767,1.0559,0.282041729,0.33,126
0.26573,0.21117,0.40686,0.37713,1.0964,0.282041729,0.67,127
0.21652,0.15925,0.31282,0.30439,0.97434,0.282041729,0.33,128
0.27669,0.22108,0.43515,0.38688,1.1331,0.282041729,1,129
0.30252,0.2549,0.51409,0.42057,1.124,0.282041729,1,130
0.24932,0.19585,0.33889,0.36577,1.1439,0.282041729,1,131
0.26528,0.19316,0.38952,0.36004,1.1417,0.282041729,0.67,132
0.26345,0.19733,0.41809,0.35913,1.106,0.282041729,1,133
0.26665,0.22292,0.47277,0.37653,1.0292,0.282041729,0,134
0.28348,0.23214,0.49821,0.39677,1.1332,0.282041729,0.33,135
0.28355,0.23731,0.52979,0.38577,1.0631,0.282041729,0.33,136
0.27959,0.22391,0.4946,0.38655,1.1397,0.282041729,0,137
0.274,0.2239,0.44842,0.3783,1.1092,0.282041729,0,138
0.28303,0.23914,0.49075,0.3921,1.0216,0.282041729,0,139
0.29358,0.22966,0.48596,0.39491,1.1046,0.282041729,0.33,140
0.23091,0.18155,0.38232,0.33961,1.0094,0.282041729,0.33,141
0.2226,0.17177,0.35601,0.31038,0.91886,0.282041729,1,142
0.25991,0.2049,0.38933,0.37191,1.0868,0.282041729,0.67,143
0.26952,0.21225,0.40343,0.38237,1.1077,0.282041729,0.67,144
0.23174,0.17922,0.3477,0.33241,0.95151,0.282041729,0.67,145
0.25418,0.20222,0.38507,0.36439,1.0745,0.282041729,0.33,146
0.26494,0.21641,0.42533,0.38085,1.0964,0.282041729,0.67,147
0.21606,0.1605,0.31894,0.30134,0.96436,0.282041729,0.33,148
0.25246,0.20269,0.38726,0.35977,1.0713,0.282041729,1,149
0.30092,0.25189,0.51457,0.41709,1.1229,0.282041729,1,150
0.2765,0.21587,0.36233,0.38191,1.1532,0.282041729,1,151
0.24363,0.18281,0.34033,0.34199,1.0829,0.282041729,0.67,152
0.26272,0.20392,0.42091,0.37207,1.1055,0.282041729,1,153
0.27704,0.23885,0.51089,0.39389,0.96849,0.282041729,0,154
0.2634,0.19981,0.44437,0.33817,1.0366,0.282041729,0.33,155
0.28931,0.23922,0.5483,0.3832,1.0581,0.282041729,0.33,156
0.27914,0.22196,0.49208,0.38029,1.1192,0.282041729,0,157
0.26331,0.21603,0.44596,0.37287,1.0631,0.282041729,0,158
0.26335,0.20875,0.41726,0.37271,1.0802,0.282041729,0,159
0.29379,0.23303,0.49212,0.40775,1.1311,0.282041729,0.33,160
0.23132,0.18337,0.38931,0.33218,0.96495,0.282041729,0.33,161
0.22657,0.17485,0.36463,0.31392,0.91934,0.282041729,1,162
0.26339,0.20571,0.39548,0.36799,1.0801,0.282041729,0.67,163
0.26865,0.21272,0.41135,0.38048,1.0804,0.282041729,0.67,164
0.23576,0.18164,0.35781,0.3323,0.94144,0.282041729,0.67,165
0.25975,0.20379,0.39614,0.36351,1.0904,0.282041729,0.33,166
0.27534,0.21954,0.4243,0.38411,1.1145,0.282041729,0.67,167
0.21074,0.15351,0.29596,0.29217,0.96342,0.282041729,0.33,168
0.25485,0.20334,0.38677,0.36703,1.0858,0.282041729,1,169
0.29263,0.24781,0.5,0.40888,1.0954,0.282041729,1,170
0.27036,0.21334,0.37348,0.37572,1.1285,0.282041729,1,171
0.24552,0.17586,0.32743,0.33482,1.1172,0.282041729,0.67,172
0.2556,0.20498,0.4319,0.3668,1.0365,0.282041729,1,173
0.2594,0.20232,0.47027,0.34111,0.88836,0.282041729,0,174
0.2719,0.21018,0.46189,0.36985,1.0599,0.282041729,0.33,175
0.27687,0.22327,0.49767,0.37716,1.0589,0.282041729,0.33,176
0.28679,0.25302,0.54336,0.42669,1.0904,0.282041729,0,177
0.27009,0.20774,0.45709,0.36584,1.1156,0.282041729,0,178
0.25235,0.20887,0.42156,0.37868,1.0586,0.282041729,0,179
0.28536,0.22607,0.47279,0.40308,1.1125,0.282041729,0.33,180
0.23016,0.18153,0.37862,0.33443,1.0039,0.282041729,0.33,181
0.22163,0.17265,0.3581,0.31494,0.94514,0.282041729,1,182
0.25363,0.20032,0.38363,0.36252,1.042,0.282041729,0.67,183
0.25848,0.19977,0.38437,0.36566,1.0925,0.282041729,0.67,184
0.23337,0.17988,0.3592,0.32438,0.92458,0.282041729,0.67,185
0.25616,0.20055,0.3841,0.36116,1.0754,0.282041729,0.33,186
0.26978,0.21694,0.41905,0.38018,1.081,0.282041729,0.67,187
0.20804,0.14994,0.29117,0.28542,0.94522,0.282041729,0.33,188
0.2541,0.20539,0.39019,0.36654,1.0759,0.282041729,1,189
0.29633,0.24791,0.49918,0.40608,1.086,0.282041729,1,190
0.25416,0.19843,0.36977,0.36015,1.0905,0.282041729,1,191
0.24258,0.18051,0.33616,0.3342,1.0531,0.282041729,0.67,192
0.25952,0.20874,0.42656,0.37458,1.0718,0.282041729,1,193
0.26489,0.22491,0.46746,0.38363,0.99444,0.282041729,0,194
0.2696,0.22312,0.47024,0.3959,1.0615,0.282041729,0.33,195
0.26291,0.20987,0.44994,0.35861,1.041,0.282041729,0.33,196
0.26544,0.21713,0.45112,0.37739,1.0615,0.282041729,0,197
0.26497,0.20015,0.43347,0.36436,1.0922,0.282041729,0,198
0.2446,0.2022,0.3909,0.37356,1.0549,0.282041729,0,199
0.2867,0.2272,0.46399,0.40351,1.1297,0.282041729,0.33,200
0.20975,0.14984,0.17015,0.35587,0.43875,0.549552906,0.67,201
0.18772,0.13282,0.1437,0.31183,0.39545,0.549552906,1,202
0.25559,0.19455,0.21439,0.44288,0.49404,0.549552906,1,203
0.23785,0.18642,0.20683,0.41925,0.47341,0.549552906,1,204
0.16523,0.11226,0.10421,0.29521,0.40309,0.549552906,0.67,205
0.24807,0.18936,0.20747,0.42595,0.4693,0.549552906,1,206
0.25187,0.18622,0.20105,0.42492,0.47415,0.549552906,1,207
0.14423,0.092937,0.090551,0.25082,0.37474,0.549552906,0.67,208
0.22749,0.17607,0.17708,0.40595,0.47151,0.549552906,0.67,209
0.25385,0.20394,0.22348,0.44068,0.44904,0.549552906,2,210
0.20761,0.16827,0.16633,0.38459,0.45798,0.549552906,0.67,211
0.16939,0.12249,0.12645,0.28634,0.40492,0.549552906,1,212
0.18866,0.14572,0.15231,0.3327,0.41848,0.549552906,1,213
0.21324,0.17083,0.19033,0.37338,0.4015,0.549552906,0,214
0.19894,0.14689,0.16177,0.32946,0.42139,0.549552906,0.67,215
0.21617,0.16402,0.18126,0.35071,0.43299,0.549552906,0.33,216
0.1994,0.15908,0.17103,0.33327,0.42648,0.549552906,1,217
0.18941,0.15384,0.15878,0.31663,0.39104,0.549552906,0.33,218
0.1764,0.14053,0.1315,0.31823,0.37544,0.549552906,0,219
0.24562,0.20429,0.21624,0.44118,0.47223,0.549552906,2.33,220
0.21275,0.15206,0.17444,0.36007,0.44755,0.549552906,0.67,221
0.19085,0.13773,0.15244,0.32148,0.40462,0.549552906,1,222
0.24022,0.17893,0.18949,0.42072,0.49839,0.549552906,1,223
0.24734,0.1889,0.20747,0.42585,0.48906,0.549552906,1,224
0.16886,0.11431,0.10569,0.29677,0.40724,0.549552906,0.67,225
0.24141,0.18499,0.2072,0.40884,0.449,0.549552906,1,226
0.24836,0.18255,0.19404,0.4318,0.49102,0.549552906,1,227
0.14798,0.095809,0.094281,0.25739,0.36491,0.549552906,0.67,228
0.22321,0.17306,0.17012,0.40771,0.47994,0.549552906,0.67,229
0.24306,0.19727,0.20959,0.42931,0.44224,0.549552906,2,230
0.21128,0.16927,0.16996,0.38819,0.46786,0.549552906,0.67,231
0.17656,0.12125,0.12677,0.28041,0.39432,0.549552906,1,232
0.18866,0.13214,0.14453,0.30895,0.4059,0.549552906,1,233
0.19874,0.14861,0.1644,0.33082,0.37754,0.549552906,0,234
0.22384,0.1745,0.18755,0.39038,0.45782,0.549552906,0.67,235
0.22242,0.1708,0.19053,0.37462,0.44624,0.549552906,0.33,236
0.20914,0.16803,0.17661,0.3456,0.44759,0.549552906,1,237
0.19461,0.1563,0.16419,0.31268,0.40016,0.549552906,0.33,238
0.17353,0.13724,0.13286,0.31924,0.40877,0.549552906,0,239
0.24596,0.20305,0.21482,0.43928,0.46314,0.549552906,2.33,240
0.21286,0.15145,0.17191,0.36406,0.45474,0.549552906,0.67,241
0.19276,0.13742,0.14996,0.32966,0.4265,0.549552906,1,242
0.25336,0.19176,0.2056,0.43703,0.51511,0.549552906,1,243
0.24956,0.18651,0.2038,0.42565,0.49727,0.549552906,1,244
0.16872,0.11332,0.10737,0.29859,0.41162,0.549552906,0.67,245
0.25379,0.19069,0.21209,0.42036,0.47028,0.549552906,1,246
0.23205,0.17105,0.17535,0.40625,0.48542,0.549552906,1,247
0.14757,0.094585,0.088325,0.25841,0.3776,0.549552906,0.67,248
0.22036,0.16773,0.16361,0.40242,0.47784,0.549552906,0.67,249
0.24857,0.20265,0.21074,0.44523,0.45885,0.549552906,2,250
0.21815,0.1712,0.17396,0.39241,0.46366,0.549552906,0.67,251
0.16784,0.11824,0.1143,0.27518,0.37759,0.549552906,1,252
0.19167,0.13493,0.1456,0.32248,0.40949,0.549552906,1,253
0.20519,0.13868,0.16852,0.35107,0.3698,0.549552906,0,254
0.20636,0.14703,0.16531,0.32943,0.42226,0.549552906,0.67,255
0.22707,0.17113,0.19311,0.37162,0.4413,0.549552906,0.33,256
0.20838,0.15769,0.17455,0.34247,0.43715,0.549552906,1,257
0.18974,0.15426,0.15994,0.29135,0.39265,0.549552906,0.33,258
0.1696,0.13489,0.11838,0.30999,0.41749,0.549552906,0,259
0.23536,0.19814,0.20532,0.41659,0.44077,0.549552906,2.33,260
0.21328,0.15296,0.17302,0.36183,0.441,0.549552906,0.67,261
0.19279,0.13895,0.15334,0.33216,0.42509,0.549552906,1,262
0.26404,0.19432,0.22165,0.45261,0.50946,0.549552906,1,263
0.26324,0.19289,0.22464,0.44013,0.49453,0.549552906,1,264
0.17192,0.11334,0.10589,0.30522,0.41124,0.549552906,0.67,265
0.25146,0.18905,0.21188,0.42444,0.47868,0.549552906,1,266
0.25185,0.18834,0.20286,0.42561,0.48458,0.549552906,1,267
0.15089,0.094901,0.092585,0.25779,0.37847,0.549552906,0.67,268
0.22025,0.16923,0.16574,0.39495,0.47159,0.549552906,0.67,269
0.24251,0.19702,0.20655,0.4283,0.44055,0.549552906,2,270
0.21584,0.16802,0.17183,0.37983,0.45024,0.549552906,0.67,271
0.17465,0.11533,0.11736,0.27634,0.39231,0.549552906,1,272
0.20164,0.14088,0.15137,0.33132,0.41336,0.549552906,1,273
0.19878,0.1525,0.16265,0.33146,0.37779,0.549552906,0,274
0.21204,0.15212,0.16942,0.34733,0.43239,0.549552906,0.67,275
0.21743,0.16151,0.18357,0.35017,0.43486,0.549552906,0.33,276
0.19552,0.14579,0.16209,0.31805,0.41633,0.549552906,1,277
0.18076,0.14309,0.14038,0.28663,0.40154,0.549552906,0.33,278
0.16629,0.12524,0.1194,0.30695,0.41322,0.549552906,0,279
0.22953,0.19553,0.20238,0.43234,0.44187,0.549552906,2.33,280
0.20959,0.14695,0.16574,0.35254,0.44023,0.549552906,0.67,281
0.19419,0.13831,0.15523,0.33795,0.43516,0.549552906,1,282
0.25698,0.18917,0.2089,0.45671,0.52794,0.549552906,1,283
0.25613,0.18943,0.21761,0.43385,0.49309,0.549552906,1,284
0.1755,0.1158,0.11139,0.31002,0.41513,0.549552906,0.67,285
0.24887,0.18576,0.20845,0.41414,0.46965,0.549552906,1,286
0.24527,0.18282,0.19325,0.42723,0.49563,0.549552906,1,287
0.14891,0.095574,0.095352,0.25309,0.36188,0.549552906,0.67,288
0.2303,0.17333,0.17378,0.40552,0.46956,0.549552906,0.67,289
0.2471,0.19631,0.20492,0.43293,0.44879,0.549552906,2,290
0.21677,0.16517,0.17329,0.37954,0.43707,0.549552906,0.67,291
0.17864,0.1231,0.11526,0.3299,0.42792,0.549552906,1,292
0.17452,0.1158,0.11342,0.2943,0.43153,0.549552906,1,293
0.16217,0.11999,0.11899,0.27987,0.35759,0.549552906,0,294
0.20718,0.15461,0.16172,0.35851,0.43145,0.549552906,0.67,295
0.20921,0.15843,0.16828,0.34573,0.42864,0.549552906,0.33,296
0.20697,0.16152,0.16829,0.35017,0.44471,0.549552906,1,297
0.19623,0.15144,0.1556,0.33402,0.39307,0.549552906,0.33,298
0.16218,0.12957,0.11661,0.3103,0.41256,0.549552906,0,299
0.22376,0.19177,0.19283,0.43153,0.45815,0.549552906,2.33,300
0.16814,0.089304,0.11896,0.16849,0.28843,0.915424739,1,301
0.17515,0.10526,0.12363,0.18913,0.3139,0.915424739,1.33,302
0.23986,0.15499,0.19997,0.24464,0.31994,0.915424739,2.33,303
0.22592,0.14792,0.19065,0.24083,0.34046,0.915424739,2.33,304
0.14301,0.088046,0.098164,0.1694,0.311,0.915424739,1.33,305
0.23529,0.15297,0.19794,0.24821,0.3442,0.915424739,1.67,306
0.24824,0.15758,0.19696,0.25999,0.36418,0.915424739,1.67,307
0.14156,0.091443,0.1015,0.16851,0.29781,0.915424739,1,308
0.22912,0.16456,0.18018,0.27121,0.38064,0.915424739,1.33,309
0.32154,0.2157,0.27984,0.3154,0.38656,0.915424739,3,310
0.2148,0.14501,0.17692,0.24502,0.35384,0.915424739,1,311
0.16879,0.091163,0.11779,0.16987,0.29716,0.915424739,1,312
0.20832,0.12484,0.14652,0.21782,0.34476,0.915424739,1,313
0.20715,0.12026,0.15835,0.19597,0.30117,0.915424739,1,314
0.1827,0.11043,0.12998,0.18526,0.29915,0.915424739,1.33,315
0.2215,0.12789,0.15899,0.22439,0.33224,0.915424739,2,316
0.18612,0.11416,0.13996,0.19243,0.31179,0.915424739,1,317
0.20538,0.12965,0.1554,0.21397,0.33204,0.915424739,1,318
0.16516,0.10635,0.11535,0.20134,0.30234,0.915424739,1.33,319
0.24687,0.15353,0.2226,0.25096,0.32356,0.915424739,3.67,320
0.17505,0.088533,0.12035,0.16881,0.29196,0.915424739,1,321
0.18277,0.10901,0.12893,0.18826,0.31203,0.915424739,1.33,322
0.23117,0.14841,0.17462,0.25036,0.35455,0.915424739,2.33,323
0.23972,0.14834,0.20153,0.24127,0.33519,0.915424739,2.33,324
0.14484,0.089822,0.096474,0.17112,0.31856,0.915424739,1.33,325
0.24382,0.15518,0.20424,0.24468,0.33011,0.915424739,1.67,326
0.24453,0.15694,0.18974,0.26214,0.36867,0.915424739,1.67,327
0.14272,0.094057,0.10403,0.17286,0.30681,0.915424739,1,328
0.23078,0.16212,0.18562,0.26624,0.36424,0.915424739,1.33,329
0.32145,0.2112,0.27782,0.30731,0.36942,0.915424739,3,330
0.21985,0.14328,0.17332,0.24567,0.36103,0.915424739,1,331
0.17195,0.093164,0.11718,0.17107,0.29212,0.915424739,1,332
0.20803,0.11857,0.14444,0.21343,0.33126,0.915424739,1,333
0.20149,0.13399,0.13684,0.22102,0.33217,0.915424739,1,334
0.22443,0.13764,0.16208,0.23706,0.34434,0.915424739,1.33,335
0.2324,0.13713,0.16829,0.22747,0.33832,0.915424739,2,336
0.19576,0.1087,0.13874,0.1906,0.31178,0.915424739,1,337
0.18113,0.10095,0.13175,0.16465,0.29161,0.915424739,1,338
0.16367,0.098882,0.11616,0.19282,0.31036,0.915424739,1.33,339
0.25675,0.16382,0.2262,0.25796,0.33994,0.915424739,3.67,340
0.16808,0.087271,0.11353,0.16309,0.29316,0.915424739,1,341
0.19043,0.11194,0.13196,0.19388,0.33076,0.915424739,1.33,342
0.25193,0.15599,0.20019,0.26353,0.35741,0.915424739,2.33,343
0.22786,0.1456,0.1831,0.24703,0.35784,0.915424739,2.33,344
0.1457,0.087937,0.09729,0.16742,0.31091,0.915424739,1.33,345
0.24171,0.15502,0.19761,0.25069,0.35916,0.915424739,1.67,346
0.26293,0.16315,0.20633,0.26815,0.36492,0.915424739,1.67,347
0.14769,0.092993,0.10443,0.17394,0.30623,0.915424739,1,348
0.23587,0.15791,0.192,0.2532,0.33661,0.915424739,1.33,349
0.30971,0.20915,0.26277,0.30745,0.37535,0.915424739,3,350
0.21973,0.14624,0.17452,0.24595,0.3618,0.915424739,1,351
0.17512,0.09117,0.11732,0.16907,0.29582,0.915424739,1,352
0.2131,0.12203,0.15246,0.21403,0.32865,0.915424739,1,353
0.18036,0.12192,0.13383,0.19059,0.30108,0.915424739,1,354
0.22957,0.12734,0.16921,0.21869,0.34321,0.915424739,1.33,355
0.2261,0.13235,0.16737,0.20785,0.31218,0.915424739,2,356
0.18434,0.10096,0.13858,0.17235,0.28223,0.915424739,1,357
0.19565,0.11245,0.13904,0.20319,0.32649,0.915424739,1,358
0.14615,0.093798,0.10195,0.1831,0.31596,0.915424739,1.33,359
0.27455,0.16068,0.23508,0.25943,0.33039,0.915424739,3.67,360
0.17385,0.091938,0.12098,0.16978,0.28663,0.915424739,1,361
0.17447,0.10188,0.12062,0.18467,0.30902,0.915424739,1.33,362
0.25029,0.15692,0.20011,0.25599,0.33927,0.915424739,2.33,363
0.23582,0.14692,0.19503,0.24537,0.35059,0.915424739,2.33,364
0.14764,0.090036,0.097254,0.17023,0.31192,0.915424739,1.33,365
0.23411,0.15047,0.1946,0.24408,0.34025,0.915424739,1.67,366
0.26363,0.17079,0.20226,0.27317,0.38284,0.915424739,1.67,367
0.1426,0.088343,0.099589,0.16647,0.30408,0.915424739,1,368
0.21762,0.15094,0.1686,0.25674,0.36588,0.915424739,1.33,369
0.32497,0.20955,0.27532,0.30292,0.36784,0.915424739,3,370
0.23816,0.15471,0.1911,0.25274,0.36397,0.915424739,1,371
0.16526,0.089369,0.11002,0.1721,0.30923,0.915424739,1,372
0.20854,0.12077,0.14875,0.21569,0.33501,0.915424739,1,373
0.15445,0.088102,0.11267,0.15303,0.26903,0.915424739,1,374
0.18832,0.11662,0.13785,0.19713,0.32034,0.915424739,1.33,375
0.21582,0.12626,0.16048,0.21608,0.33014,0.915424739,2,376
0.20322,0.11297,0.15164,0.1935,0.29718,0.915424739,1,377
0.17382,0.092993,0.12367,0.15618,0.27694,0.915424739,1,378
0.14231,0.091874,0.099585,0.17006,0.3045,0.915424739,1.33,379
0.24147,0.15958,0.21487,0.24848,0.33519,0.915424739,3.67,380
0.17078,0.087443,0.11879,0.16386,0.28196,0.915424739,1,381
0.17771,0.10504,0.12398,0.18544,0.31364,0.915424739,1.33,382
0.24453,0.1617,0.18566,0.2593,0.37409,0.915424739,2.33,383
0.23709,0.14726,0.19519,0.23885,0.33902,0.915424739,2.33,384
0.14256,0.088569,0.093876,0.16712,0.31256,0.915424739,1.33,385
0.23716,0.15287,0.19238,0.24868,0.35826,0.915424739,1.67,386
0.24939,0.16332,0.19223,0.26873,0.37958,0.915424739,1.67,387
0.13595,0.084113,0.097178,0.16275,0.29779,0.915424739,1,388
0.22419,0.15672,0.17074,0.26476,0.37792,0.915424739,1.33,389
0.33313,0.21653,0.28767,0.31652,0.37787,0.915424739,3,390
0.22892,0.14991,0.18163,0.25336,0.36265,0.915424739,1,391
0.16683,0.096211,0.11707,0.17589,0.31401,0.915424739,1,392
0.19941,0.11303,0.13868,0.19449,0.32615,0.915424739,1,393
0.14739,0.081964,0.1074,0.14869,0.26092,0.915424739,1,394
0.20453,0.12589,0.15284,0.20574,0.33614,0.915424739,1.33,395
0.19177,0.11584,0.13634,0.19159,0.3178,0.915424739,2,396
0.19969,0.10672,0.15048,0.19222,0.29819,0.915424739,1,397
0.17625,0.09408,0.13365,0.18364,0.32663,0.915424739,1,398
0.13891,0.094924,0.10053,0.16817,0.29856,0.915424739,1.33,399
0.25607,0.17244,0.22404,0.26472,0.36523,0.915424739,3.67,400
0.15892,0.32079,0.33659,0.26775,0.30838,1,1.33,401
0.18265,0.40623,0.34686,0.33857,0.36612,1,1.33,402
0.27022,0.56926,0.60494,0.43241,0.37922,1,2.33,403
